import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.017709,0.000828,0.050827,0.005895,0.057562,0.210524,
0.032009,0.002072,0.103371,0.008111,0.113565,0.145366,
0.001021,0.000030,0.001570,0.000224,0.001828,0.001494,
0.024204,0.001101,0.024680,0.004390,0.030181,0.081536,
0.013860,0.000642,0.034544,0.003137,0.038332,0.023298,
0.607922,0.063524,3.207762,0.384675,3.655975,0.853518,
0.597452,0.063489,3.215502,0.394775,3.673779,2.367880,
0.001391,0.000091,0.000410,0.000280,0.000784,0.002853,
0.003853,0.000189,0.014479,0.001278,0.015951,0.004641,
0.110889,0.008908,0.330779,0.041957,0.381658,0.897225,
0.234902,0.023551,0.562654,0.097402,0.683623,2.208500,
0.001099,0.000031,0.000771,0.000266,0.001072,0.001716,
0.006758,0.000316,0.033155,0.003541,0.037023,0.011399,
0.073178,0.003750,0.078263,0.013878,0.095903,0.413966,
0.026265,0.001871,0.057476,0.007299,0.066657,0.451046,
0.016927,0.000850,0.050547,0.005935,0.057342,0.206985,
0.036016,0.002031,0.104120,0.008119,0.114282,0.144372,
0.001069,0.000036,0.002090,0.000327,0.002459,0.001806,
0.021446,0.001089,0.024087,0.004506,0.029693,0.081363,
0.011639,0.000543,0.033486,0.003271,0.037311,0.023397,
0.602149,0.062819,3.217250,0.394746,3.674829,0.847527,
0.599463,0.063462,3.216736,0.385512,3.665721,2.354141,
0.001200,0.000090,0.000416,0.000288,0.000796,0.003006,
0.003635,0.000165,0.012529,0.001335,0.014035,0.004282,
0.119579,0.009053,0.330182,0.041918,0.381163,0.896982,
0.234578,0.023362,0.566160,0.097935,0.687471,2.229947,
0.000965,0.000035,0.000758,0.000271,0.001067,0.001675,
0.009099,0.000329,0.033209,0.003522,0.037071,0.011253,
0.063691,0.003750,0.078197,0.013866,0.095824,0.412971,
0.025567,0.001875,0.056979,0.007291,0.066156,0.443375,
0.018611,0.000831,0.050513,0.006008,0.057361,0.210993,
0.038144,0.002066,0.103550,0.008100,0.113728,0.144814,
0.000847,0.000027,0.001626,0.000210,0.001866,0.001448,
0.025177,0.001088,0.024722,0.004363,0.030183,0.081475,
0.012139,0.000599,0.034658,0.003282,0.038548,0.023478,
0.605705,0.062613,3.272539,0.384840,3.720006,0.851493,
0.597021,0.062919,3.215044,0.402831,3.680807,1.822588,
0.001231,0.000094,0.000432,0.000302,0.000831,0.002800,
0.003604,0.000146,0.011935,0.001513,0.013602,0.004277,
0.119444,0.008919,0.330299,0.043330,0.382559,0.896984,
0.233850,0.023532,0.563186,0.097615,0.684347,2.184362,
0.000950,0.000032,0.000801,0.000273,0.001111,0.001685,
0.012071,0.000486,0.034435,0.003333,0.038264,0.011291,
0.070326,0.003771,0.077947,0.013852,0.095581,0.412025,
0.026077,0.001856,0.057206,0.007294,0.066368,0.450356,
0.016976,0.000824,0.050501,0.006278,0.057615,0.211321,
0.039000,0.002086,0.103665,0.008195,0.113957,0.144473,
0.000716,0.000023,0.001309,0.000194,0.001529,0.001386,
0.022526,0.001083,0.023999,0.004357,0.029448,0.081309,
0.011555,0.000574,0.033084,0.003260,0.036928,0.023500,
0.617255,0.061073,3.208868,0.392595,3.662548,0.857486,
0.597001,0.060609,3.215559,0.385761,3.661942,1.835507,
0.001550,0.000124,0.000569,0.000389,0.001085,0.003092,
0.003074,0.000124,0.010288,0.001233,0.011656,0.004227,
0.119239,0.009082,0.332350,0.042491,0.383935,0.895397,
0.235118,0.023304,0.565541,0.098039,0.686898,2.185026,
0.000923,0.000031,0.000801,0.000266,0.001101,0.002474,
0.008291,0.000339,0.033197,0.003463,0.037007,0.011086,
0.062475,0.003744,0.077781,0.013849,0.095384,0.413441,
0.025445,0.001870,0.057022,0.007468,0.066371,0.450279,
0.017217,0.000834,0.050479,0.006045,0.057368,0.210502,
0.034690,0.002047,0.103212,0.008088,0.113360,0.146615,
0.001627,0.000072,0.003016,0.000440,0.003536,0.002231,
0.021396,0.001084,0.024007,0.004363,0.029464,0.081164,
0.011487,0.000525,0.033775,0.003129,0.037439,0.024795,
0.599558,0.062856,3.223326,0.384743,3.670939,0.856725,
0.596399,0.063118,3.222383,0.386565,3.672078,1.818951,
0.001314,0.000091,0.000411,0.000285,0.000790,0.002756,
0.005724,0.000122,0.010282,0.001271,0.011684,0.004271,
0.121059,0.009032,0.331429,0.041976,0.382449,0.899639,
0.234109,0.024907,0.563102,0.097988,0.686010,2.217120,
0.001081,0.000031,0.000775,0.000267,0.001075,0.001690,
0.009487,0.000382,0.033544,0.003762,0.037699,0.011309,
0.061641,0.003789,0.078498,0.013824,0.096121,0.411499,
0.026232,0.001853,0.057331,0.007292,0.066488,0.449541,
0.016994,0.000833,0.050196,0.005942,0.056981,0.211210,
0.040675,0.002023,0.103868,0.008123,0.114026,0.149358,
0.000818,0.000025,0.001448,0.000220,0.001698,0.001521,
0.021885,0.001096,0.023964,0.004362,0.029431,0.081418,
0.012004,0.000545,0.034508,0.003242,0.038310,0.023420,
0.613481,0.063502,3.210248,0.393402,3.667165,0.848945,
0.599079,0.060604,3.226223,0.388707,3.675547,2.198523,
0.001205,0.000090,0.000417,0.000284,0.000794,0.002768,
0.005005,0.000205,0.014487,0.001308,0.016009,0.004721,
0.119086,0.008936,0.331728,0.042116,0.382793,0.918541,
0.234012,0.023570,0.563230,0.097486,0.684300,2.185130,
0.000932,0.000031,0.000776,0.000265,0.001076,0.001666,
0.009355,0.000345,0.033208,0.003348,0.036911,0.011440,
0.073349,0.003743,0.078334,0.013855,0.095945,0.414046,
0.026503,0.001858,0.057232,0.007351,0.066451,0.449593,
0.017246,0.000868,0.050617,0.006069,0.057565,0.212939,
0.034638,0.002048,0.103919,0.008248,0.114228,0.144611,
0.000867,0.000029,0.001620,0.000241,0.001895,0.001675,
0.027258,0.001067,0.024236,0.004360,0.029674,0.081543,
0.012190,0.000692,0.035593,0.003253,0.039549,0.023540,
0.611310,0.061040,3.414414,0.385665,3.861135,0.851887,
0.597289,0.061232,3.215268,0.387248,3.663762,2.318348,
0.001313,0.000090,0.000413,0.000284,0.000790,0.002802,
0.004853,0.000253,0.016259,0.001365,0.017887,0.004704,
0.117526,0.008902,0.331131,0.041897,0.381941,0.898080,
0.233996,0.023394,0.565173,0.097493,0.686074,2.184405,
0.001108,0.000038,0.000949,0.000328,0.001320,0.002051,
0.008446,0.000339,0.033256,0.003247,0.036851,0.011492,
0.070984,0.003782,0.077863,0.013883,0.095542,0.411408,
0.026180,0.001855,0.057047,0.007472,0.066385,0.450205,
0.016981,0.000826,0.050440,0.006042,0.057320,0.210498,
0.036264,0.002075,0.103385,0.008128,0.113598,0.144619,
0.000866,0.000028,0.001608,0.000242,0.001883,0.001675,
0.021626,0.001097,0.024005,0.004358,0.029471,0.081397,
0.013193,0.000530,0.034336,0.003320,0.038197,0.023710,
0.607719,0.063441,3.213253,0.385891,3.662598,0.852671,
0.598090,0.061234,3.213771,0.386868,3.661889,1.926967,
0.002037,0.000165,0.000760,0.000530,0.001461,0.003337,
0.006420,0.000268,0.016821,0.001352,0.018451,0.005020,
0.118558,0.009133,0.330413,0.041961,0.381518,0.899486,
0.233861,0.023445,0.565854,0.097487,0.686800,2.200666,
0.000997,0.000031,0.000784,0.000269,0.001088,0.001771,
0.008650,0.000318,0.033154,0.003450,0.036931,0.011497,
0.073483,0.003746,0.077924,0.013860,0.095542,0.413555,
0.026068,0.001864,0.057221,0.007301,0.066397,0.450234,
0.017053,0.000821,0.050066,0.006314,0.057211,0.211897,
0.039529,0.002063,0.103608,0.008406,0.114090,0.145446,
0.001140,0.000030,0.001752,0.000261,0.002048,0.001620,
0.021946,0.001079,0.024242,0.004398,0.029728,0.081392,
0.009678,0.000576,0.034727,0.003308,0.038622,0.023679,
0.605388,0.063329,3.229007,0.385757,3.678109,0.854745,
0.596514,0.062155,3.607312,0.386640,4.056120,2.360650,
0.002555,0.000194,0.000892,0.000622,0.001714,0.003246,
0.003691,0.000161,0.012243,0.001300,0.013712,0.004301,
0.119105,0.008916,0.330857,0.041914,0.381700,0.922528,
0.246770,0.023468,0.567137,0.098148,0.688766,2.209343,
0.001065,0.000032,0.000776,0.000261,0.001073,0.001684,
0.009382,0.000333,0.033203,0.003540,0.037085,0.011281,
0.067390,0.003807,0.078230,0.013859,0.095907,0.412975,
0.026184,0.001877,0.057393,0.007337,0.066618,0.450206,
0.017103,0.000823,0.050272,0.006303,0.057410,0.211517,
0.027984,0.002064,0.103833,0.008165,0.114072,0.144602,
0.000851,0.000028,0.001612,0.000236,0.001880,0.001722,
0.022717,0.001063,0.024208,0.004367,0.029648,0.083714,
0.010349,0.000595,0.034378,0.002920,0.037904,0.023417,
0.600816,0.060832,3.221793,0.385790,3.668428,0.854277,
0.596897,0.060720,3.647965,0.386934,4.095630,2.359863,
0.001184,0.000091,0.000407,0.000284,0.000784,0.002751,
0.004295,0.000167,0.011590,0.001062,0.012828,0.004419,
0.120501,0.008920,0.330873,0.042004,0.381809,0.897522,
0.235043,0.023435,0.569357,0.098515,0.691319,2.183751,
0.001109,0.000038,0.001011,0.000322,0.001376,0.001904,
0.009314,0.000412,0.033362,0.003237,0.037019,0.011099,
0.067182,0.003734,0.077855,0.013894,0.095494,0.430335,
0.026133,0.001843,0.057253,0.007298,0.066406,0.450592,
0.016931,0.000831,0.050569,0.006105,0.057516,0.210656,
0.036816,0.002028,0.103752,0.008159,0.113949,0.145458,
0.001171,0.000040,0.002323,0.000348,0.002718,0.001894,
0.021589,0.001085,0.024125,0.004354,0.029574,0.081647,
0.007214,0.000401,0.032155,0.003275,0.035841,0.023753,
0.604215,0.061270,3.208940,0.386301,3.656522,0.853185,
0.596687,0.063435,3.212661,0.389764,3.665871,2.342152,
0.001180,0.000090,0.000467,0.000286,0.000846,0.002679,
0.004778,0.000175,0.012489,0.001349,0.014023,0.004336,
0.134061,0.008896,0.333675,0.041839,0.384421,0.899986,
0.235097,0.023291,0.565348,0.098178,0.686828,2.181389,
0.000963,0.000030,0.000781,0.000262,0.001077,0.001681,
0.008676,0.000318,0.033186,0.003270,0.036787,0.011307,
0.064337,0.003724,0.078280,0.013878,0.095894,0.412144,
0.025393,0.001903,0.056692,0.007333,0.065939,0.449928,
0.017613,0.000849,0.050199,0.006018,0.057075,0.210229,
0.040847,0.002042,0.103530,0.008416,0.114001,0.144353,
0.001048,0.000034,0.001906,0.000262,0.002207,0.001543,
0.022424,0.001083,0.023984,0.004355,0.029435,0.081425,
0.009952,0.000486,0.032176,0.003268,0.035940,0.025692,
0.597976,0.063073,3.211970,0.384833,3.659889,0.852011,
0.595679,0.062238,3.214962,0.388169,3.665382,1.743809,
0.001630,0.000128,0.000595,0.000404,0.001131,0.002905,
0.004033,0.000160,0.011340,0.001201,0.012710,0.004538,
0.119214,0.008913,0.330179,0.041749,0.380852,0.898158,
0.234475,0.023550,0.564732,0.098428,0.686723,2.198692,
0.000927,0.000031,0.000777,0.000261,0.001073,0.001689,
0.009130,0.000331,0.033159,0.003509,0.037009,0.011295,
0.071131,0.003794,0.079428,0.013776,0.097009,0.412351,
0.026086,0.001864,0.057031,0.007298,0.066205,0.450561,
0.017075,0.000835,0.050677,0.006402,0.057924,0.212387,
0.039412,0.002067,0.103940,0.008128,0.114146,0.144511,
0.001005,0.000028,0.001610,0.000237,0.001880,0.001538,
0.021993,0.001097,0.024135,0.004361,0.029602,0.081471,
