filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.705961,12.259736,0.889910,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.883100,12.106370,1.814139,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001362,0.006973,0.002932,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003801,0.057706,0.005592,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.198305,0.487371,0.910720,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.386142,2.548275,2.573472,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001222,0.005694,0.001866,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.010998,0.122231,0.010560,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.088287,0.359315,0.412645,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.027488,0.200629,0.452374,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.020805,0.168973,0.210300,
images/original/1.gif,10.000000,500.000000,500.000000,0.036176,0.302528,0.139470,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000854,0.005767,0.001479,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.024023,0.100673,0.072352,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.008883,0.112162,0.020657,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.832441,12.120863,0.879304,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.841768,13.841943,1.880562,
images/original/fire.gif,33.000000,30.000000,60.000000,0.002938,0.007260,0.003404,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003370,0.041148,0.004077,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.193462,0.556025,0.914332,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.313485,2.422755,2.223049,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.000893,0.005624,0.001732,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.008748,0.121780,0.010919,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.088899,0.370741,0.638451,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.037352,0.209695,0.453582,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.021068,0.161483,0.215716,
images/original/1.gif,10.000000,500.000000,500.000000,0.028515,0.272553,0.141017,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000756,0.006370,0.001478,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.024898,0.092169,0.074018,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.009711,0.112785,0.021031,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.842080,15.304191,0.876296,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.799682,12.182579,1.971806,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001770,0.004420,0.003489,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003552,0.042656,0.004377,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.202951,0.622355,0.905044,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.333285,2.307462,2.221360,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001191,0.006329,0.001844,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.011129,0.132768,0.010589,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.087909,0.397820,0.420345,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.034826,0.195498,0.449194,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.027582,0.156371,0.210883,
images/original/1.gif,10.000000,500.000000,500.000000,0.035777,0.308890,0.138529,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000864,0.006123,0.001562,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.025265,0.089032,0.071274,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.007260,0.111419,0.019781,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.791911,12.291004,0.875090,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.797335,12.091198,1.821465,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001420,0.005396,0.003115,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003464,0.045097,0.004431,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.148929,0.517145,0.905976,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.342896,2.571960,2.206624,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001125,0.006767,0.002031,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.010998,0.124103,0.010899,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.080512,0.363531,0.412920,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.034624,0.215926,0.450851,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.022089,0.160798,0.209213,
images/original/1.gif,10.000000,500.000000,500.000000,0.035904,0.294448,0.138590,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000671,0.006235,0.001441,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.018402,0.084250,0.113211,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.008914,0.137332,0.020685,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.705121,14.560174,0.869389,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.752189,12.326162,1.880554,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001591,0.007005,0.002854,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003095,0.050807,0.005488,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.195114,0.509016,0.906104,
