import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.009103,0.000298,0.033278,0.003501,0.037085,0.010140,
0.068967,0.003807,0.083356,0.016632,0.103806,0.398789,
0.025943,0.001922,0.061303,0.008878,0.072112,0.438679,
0.015789,0.000875,0.051171,0.006766,0.058819,0.201120,
0.035668,0.002059,0.109625,0.009927,0.121621,0.137633,
0.001000,0.000029,0.002177,0.000421,0.002631,0.001702,
0.020696,0.001105,0.025410,0.005113,0.031635,0.075885,
0.007349,0.000350,0.033806,0.003404,0.037569,0.019508,
0.595079,0.061382,3.384643,0.426595,3.872633,0.832444,
0.603114,0.063351,3.338958,0.420943,3.823265,1.815652,
0.001544,0.000103,0.000552,0.000392,0.001050,0.002928,
0.003458,0.000126,0.012784,0.001244,0.014160,0.003945,
0.114636,0.008752,0.341106,0.049109,0.398976,0.903468,
0.233849,0.023124,0.585205,0.111392,0.719732,2.185697,
0.001033,0.000025,0.000833,0.000328,0.001189,0.001657,
0.006911,0.000282,0.033297,0.003604,0.037190,0.010206,
0.069477,0.003708,0.081948,0.016506,0.102172,0.409317,
0.025146,0.001864,0.061022,0.008751,0.071647,0.447066,
0.016376,0.000905,0.050969,0.007242,0.059125,0.206663,
0.032633,0.002047,0.107311,0.009830,0.119197,0.140681,
0.000802,0.000018,0.001359,0.000217,0.001598,0.001294,
0.021167,0.001105,0.025646,0.005078,0.031837,0.078331,
0.007899,0.000427,0.032022,0.003586,0.036043,0.019317,
0.606380,0.063345,3.337819,0.426481,3.827658,0.853492,
0.595903,0.062055,3.337284,0.418831,3.818182,2.347898,
0.001135,0.000082,0.000424,0.000309,0.000818,0.002645,
0.003091,0.000143,0.011293,0.001176,0.012616,0.004188,
0.109063,0.008865,0.338408,0.049258,0.396543,0.893724,
0.233494,0.023155,0.588987,0.110195,0.722351,2.181892,
0.001251,0.000037,0.001252,0.000485,0.001780,0.002100,
0.010704,0.000429,0.035995,0.003355,0.039788,0.010199,
0.068268,0.003709,0.081885,0.016320,0.101926,0.408680,
0.025325,0.001893,0.060990,0.008813,0.071705,0.446166,
0.015760,0.000918,0.050563,0.007169,0.058658,0.206741,
0.037416,0.002137,0.108058,0.009795,0.119999,0.140604,
0.000811,0.000022,0.001661,0.000268,0.001954,0.001449,
0.020555,0.001174,0.025524,0.005080,0.031784,0.077150,
0.008286,0.000414,0.034227,0.003703,0.038352,0.019273,
0.597021,0.063427,3.335880,0.418872,3.818192,0.852393,
0.595502,0.062909,3.335881,0.419225,3.818027,2.348771,
0.001375,0.000105,0.000558,0.000395,0.001060,0.002926,
0.005016,0.000177,0.016284,0.001457,0.017927,0.004299,
0.111429,0.008866,0.344107,0.049603,0.402585,0.894335,
0.232811,0.023020,0.587920,0.110663,0.721614,2.189794,
0.000889,0.000025,0.000811,0.000318,0.001157,0.001570,
0.006780,0.000285,0.033070,0.003790,0.037152,0.010101,
0.061445,0.003708,0.083250,0.016576,0.103544,0.408509,
0.025188,0.001790,0.060754,0.008773,0.071327,0.446746,
0.015906,0.000893,0.051191,0.007016,0.059108,0.206677,
0.038469,0.002035,0.108173,0.009946,0.120163,0.147498,
0.001160,0.000033,0.002548,0.000418,0.003005,0.001710,
0.022132,0.001105,0.025534,0.005110,0.031760,0.081724,
0.011145,0.000654,0.036902,0.003473,0.041037,0.019813,
0.596616,0.061089,3.376503,0.428527,3.866132,0.846585,
0.594927,0.060884,3.334091,0.421648,3.816635,2.355608,
0.002023,0.000153,0.000798,0.000585,0.001539,0.003244,
0.005357,0.000226,0.014505,0.001363,0.016101,0.004215,
0.117440,0.008813,0.337953,0.049634,0.396410,0.893152,
0.234358,0.022951,0.696388,0.111154,0.830505,2.181049,
0.001438,0.000048,0.001311,0.000510,0.001873,0.002064,
0.008137,0.000357,0.035347,0.003862,0.039577,0.010234,
0.071519,0.003721,0.082365,0.016379,0.102474,0.407259,
0.025168,0.001913,0.061773,0.008816,0.072511,0.446021,
0.016027,0.000868,0.050226,0.006665,0.057767,0.206637,
0.037430,0.002119,0.107124,0.009887,0.119138,0.140622,
0.001547,0.000042,0.003092,0.000489,0.003631,0.002091,
0.021031,0.001114,0.025425,0.005113,0.031659,0.077648,
0.006719,0.000284,0.030720,0.003647,0.034660,0.019547,
0.604334,0.063603,3.334663,0.425806,3.824083,0.846168,
0.596403,0.063235,3.337324,0.421639,3.822211,2.338499,
0.002101,0.000151,0.000793,0.000581,0.001529,0.003116,
0.003798,0.000127,0.013495,0.001380,0.015009,0.004199,
0.120432,0.008859,0.339047,0.048973,0.396889,0.895041,
0.234593,0.023261,0.582971,0.110497,0.716742,2.233957,
0.000860,0.000025,0.000874,0.000316,0.001218,0.001578,
0.008073,0.000274,0.033191,0.003423,0.036895,0.010265,
0.073026,0.003722,0.082614,0.016349,0.102695,0.411095,
0.024376,0.001863,0.061887,0.008858,0.072617,0.446484,
0.015810,0.000897,0.050882,0.006906,0.058692,0.206507,
0.028494,0.002066,0.109172,0.009970,0.121217,0.140547,
0.000799,0.000022,0.001657,0.000271,0.001954,0.001435,
0.021327,0.001286,0.034106,0.006253,0.041655,0.077767,
0.011086,0.000530,0.036669,0.003567,0.040774,0.022241,
0.608130,0.061849,3.338405,0.420864,3.821130,0.854032,
0.596747,0.062895,3.336258,0.423683,3.822849,2.096234,
0.001473,0.000116,0.000610,0.000447,0.001176,0.002936,
0.003555,0.000122,0.012535,0.001186,0.013849,0.004129,
0.118188,0.008877,0.344143,0.049908,0.402941,0.893613,
0.234352,0.023013,0.597099,0.111292,0.731414,2.184025,
0.000866,0.000024,0.000813,0.000314,0.001154,0.001599,
0.008348,0.000284,0.033266,0.003766,0.037324,0.010339,
0.064599,0.003756,0.100917,0.020011,0.124698,0.412319,
0.025060,0.001865,0.061799,0.008744,0.072417,0.446755,
0.016537,0.000900,0.050984,0.007221,0.059116,0.207757,
0.032654,0.002028,0.109358,0.009847,0.121244,0.140332,
0.000999,0.000029,0.002108,0.000287,0.002429,0.001523,
0.020647,0.001098,0.025614,0.005114,0.031835,0.077258,
0.007662,0.000339,0.031546,0.003666,0.035560,0.022177,
0.600597,0.063018,3.371027,0.417875,3.851932,0.857710,
0.597457,0.060420,3.334511,0.420988,3.815931,2.013487,
0.001235,0.000082,0.000431,0.000309,0.000825,0.002453,
0.004606,0.000162,0.015623,0.001471,0.017263,0.004214,
0.116547,0.008877,0.343926,0.049381,0.402193,0.895101,
0.233872,0.023345,0.583835,0.110768,0.717958,2.180271,
0.001544,0.000062,0.001578,0.000626,0.002271,0.002076,
0.008550,0.000278,0.033001,0.003982,0.037268,0.010236,
0.067065,0.003740,0.083270,0.016578,0.103597,0.407947,
0.025131,0.001869,0.061785,0.008833,0.072496,0.448446,
0.015913,0.000879,0.050699,0.006686,0.058271,0.206396,
0.037615,0.002053,0.109217,0.009819,0.121098,0.141897,
0.000794,0.000022,0.001722,0.000263,0.002011,0.001414,
0.020733,0.001113,0.025434,0.005105,0.031659,0.081557,
0.006391,0.000313,0.032920,0.003141,0.036384,0.019480,
0.606507,0.062548,3.338726,0.429028,3.830315,0.852268,
0.598038,0.063082,3.335683,0.421112,3.819890,1.894300,
0.001961,0.000158,0.000827,0.000617,0.001607,0.003175,
0.004438,0.000207,0.015964,0.001658,0.017837,0.004498,
0.115034,0.008852,0.340884,0.049061,0.398808,0.895479,
0.233708,0.023317,0.585591,0.110472,0.719392,2.181617,
0.001101,0.000024,0.000821,0.000318,0.001166,0.001678,
0.008848,0.000274,0.033008,0.003815,0.037108,0.010156,
0.063870,0.003720,0.083114,0.016572,0.103415,0.411742,
0.025267,0.001960,0.060700,0.008751,0.071421,0.447091,
0.018677,0.000903,0.050350,0.007007,0.058269,0.207308,
0.027531,0.002106,0.109434,0.009858,0.121408,0.140959,
0.001389,0.000034,0.002545,0.000416,0.003001,0.001920,
0.021145,0.001116,0.025102,0.005059,0.031284,0.078146,
0.007862,0.000309,0.031208,0.003410,0.034935,0.019647,
0.605329,0.061619,3.332891,0.430468,3.824993,0.848926,
0.597737,0.062523,3.346700,0.422687,3.831925,2.292671,
0.001474,0.000104,0.000543,0.000396,0.001046,0.002787,
0.003680,0.000162,0.012807,0.001372,0.014350,0.003847,
0.117698,0.008826,0.339783,0.049283,0.397905,0.894541,
0.232994,0.023658,0.590186,0.110461,0.724317,2.182015,
0.001881,0.000068,0.001869,0.000725,0.002668,0.001892,
0.009081,0.000313,0.033729,0.003450,0.037500,0.010169,
0.069713,0.003731,0.083230,0.016567,0.103539,0.412340,
0.025536,0.001941,0.061877,0.008960,0.072788,0.446816,
0.016477,0.000919,0.050708,0.006626,0.058263,0.206940,
0.036206,0.002056,0.109393,0.009962,0.121420,0.141047,
0.001421,0.000049,0.003073,0.000506,0.003636,0.002073,
0.020779,0.001130,0.025474,0.005145,0.031757,0.078318,
0.005871,0.000287,0.031504,0.003547,0.035346,0.019508,
0.609507,0.061108,3.373267,0.421306,3.855692,0.850868,
0.596632,0.062652,3.337906,0.423149,3.823719,1.930235,
0.001131,0.000083,0.000435,0.000315,0.000836,0.002477,
0.004627,0.000163,0.010850,0.001208,0.012227,0.003908,
0.118239,0.008800,0.336946,0.049040,0.394796,0.905109,
0.233489,0.023510,0.586568,0.110254,0.720341,2.182250,
0.001101,0.000031,0.000812,0.000317,0.001164,0.001753,
0.007824,0.000276,0.033203,0.003519,0.037005,0.010101,
0.071846,0.003691,0.083183,0.016584,0.103468,0.408741,
0.025183,0.001865,0.061773,0.008786,0.072434,0.446243,
