filename,n_subimgs,width,height,import_time,filters_time,export_time,filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.033135,0.268908,0.210051,
images/original/1.gif,10.000000,500.000000,500.000000,0.044767,0.134285,0.154322,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.002168,0.056135,0.002771,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.033304,0.041133,0.079120,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.012742,0.168897,0.021408,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.403794,3.376903,0.879009,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.407220,3.677480,1.873903,
images/original/fire.gif,33.000000,30.000000,60.000000,0.003857,0.014990,0.005717,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.006929,0.064233,0.005424,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.123838,1.024760,0.923247,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.228477,3.363541,2.200715,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.002752,0.048939,0.002951,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.015525,0.218847,0.012722,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.078105,0.113173,0.442638,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.044036,0.088185,0.462126,
./images/original/1.gif,10.000000,500.000000,500.000000,0.044570,0.008520,0.163397,
./images/original/1.gif,10.000000,500.000000,500.000000,0.024615,0.114611,0.171499,
./images/original/1.gif,10.000000,500.000000,500.000000,0.032738,1.725985,0.518140,
./images/original/1.gif,10.000000,500.000000,500.000000,0.025933,0.284592,0.135782,
./images/original/1.gif,10.000000,500.000000,500.000000,0.031635,1.213412,0.134782,
./images/original/1.gif,10.000000,500.000000,500.000000,0.024693,1.808088,0.134855,
./images/original/1.gif,10.000000,500.000000,500.000000,0.024541,0.152008,0.135066,
./images/original/1.gif,10.000000,500.000000,500.000000,0.024965,0.136114,0.138489,
./images/original/1.gif,10.000000,500.000000,500.000000,0.024575,0.190888,0.136069,
./images/original/1.gif,10.000000,500.000000,500.000000,0.025047,0.187058,0.142698,
./images/original/1.gif,10.000000,500.000000,500.000000,0.033788,0.133319,0.145390,
