import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.025177,0.001136,0.047039,0.006031,0.054253,0.215338,
0.047234,0.002271,0.093727,0.006949,0.103002,0.142478,
0.002811,0.000498,0.003780,0.000512,0.004864,0.002521,
0.033833,0.001244,0.022285,0.003743,0.027325,0.075800,
0.020737,0.001082,0.040641,0.002929,0.044728,0.023952,
0.690977,0.061201,3.086930,0.352414,3.500604,0.825859,
0.682563,0.061289,3.132940,0.353082,3.547372,1.999902,
0.003851,0.000630,0.001058,0.000831,0.002572,0.004651,
0.005588,0.000386,0.017501,0.001661,0.019600,0.006918,
0.162631,0.009235,0.312694,0.036570,0.358559,0.945059,
0.317038,0.023380,0.533964,0.086864,0.644273,2.408154,
0.003221,0.000437,0.002407,0.000827,0.003750,0.004254,
0.027398,0.001211,0.042629,0.003179,0.047093,0.011938,
0.083925,0.004076,0.072442,0.011631,0.088209,0.447744,
0.042732,0.002099,0.052879,0.006222,0.061257,0.454132,
0.034678,0.001156,0.047010,0.006034,0.054249,0.212520,
0.054625,0.002266,0.093862,0.006957,0.103139,0.142010,
0.002448,0.000518,0.003467,0.000508,0.004568,0.002456,
0.034499,0.001240,0.022499,0.003758,0.027546,0.077036,
0.019946,0.000680,0.031899,0.002929,0.035565,0.023926,
0.679945,0.061211,3.082111,0.352595,3.495974,0.827154,
0.679727,0.061353,3.086537,0.353471,3.501416,1.928757,
0.001529,0.000248,0.000452,0.000363,0.001087,0.002948,
0.004170,0.000299,0.011011,0.000905,0.012253,0.004471,
0.148604,0.009212,0.312880,0.036701,0.358852,0.942209,
0.304761,0.023402,0.535203,0.086632,0.645309,2.408667,
0.002477,0.000349,0.002036,0.000583,0.003042,0.002112,
0.020923,0.000701,0.033773,0.003222,0.037748,0.012340,
0.096076,0.003989,0.072479,0.011632,0.088156,0.445601,
0.035684,0.002094,0.052774,0.006257,0.061178,0.470029,
0.037204,0.001120,0.047090,0.006235,0.054494,0.213645,
0.035712,0.002281,0.094438,0.007069,0.103846,0.142212,
0.001000,0.000178,0.001643,0.000288,0.002146,0.001749,
0.019781,0.001300,0.022233,0.003754,0.027337,0.075797,
0.018524,0.000688,0.031183,0.002936,0.034868,0.023777,
0.688551,0.061192,3.084122,0.351978,3.497350,0.824796,
0.690361,0.061153,3.086330,0.352958,3.500500,1.958430,
0.008999,0.000646,0.001122,0.001003,0.002828,0.006283,
0.004368,0.000235,0.010056,0.000898,0.011228,0.004788,
0.126731,0.009094,0.317445,0.035806,0.362406,0.922989,
0.219588,0.022849,0.537350,0.084184,0.644452,2.359305,
0.001769,0.000193,0.001032,0.000346,0.001601,0.002129,
0.024389,0.001018,0.042351,0.003141,0.046579,0.011815,
0.756539,0.003934,0.072856,0.011584,0.088432,0.456565,
0.088121,0.002061,0.054123,0.006198,0.062446,0.465548,
0.103275,0.001429,0.058625,0.008210,0.068330,0.219067,
0.058291,0.002195,0.094566,0.006913,0.103730,0.158128,
0.003153,0.000289,0.002388,0.000411,0.003140,0.002985,
0.065299,0.001432,0.026209,0.003761,0.031466,0.080556,
0.010455,0.000538,0.027761,0.002917,0.031262,0.023914,
0.410140,0.060352,3.209504,0.441120,3.711036,0.876604,
0.417257,0.060353,3.176266,0.445847,3.682526,1.974181,
0.003414,0.000523,0.000957,0.000729,0.002256,0.006655,
0.008350,0.000478,0.019661,0.001386,0.021585,0.007201,
0.533756,0.009073,0.316651,0.035682,0.361462,0.970015,
0.560067,0.022907,0.534616,0.083949,0.641544,2.436122,
0.003916,0.000645,0.001669,0.000550,0.002916,0.003557,
0.024115,0.000907,0.043816,0.004326,0.049112,0.013414,
0.077941,0.003927,0.072330,0.011599,0.087915,0.456529,
0.041090,0.002007,0.053005,0.006176,0.061241,0.465503,
