import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.008262,0.000585,0.037024,0.004502,0.042160,0.010593,
0.060427,0.007748,0.076245,0.013540,0.097607,0.473884,
0.024791,0.002153,0.066302,0.009312,0.077832,0.506160,
0.019361,0.006808,0.048263,0.007005,0.062133,0.255656,
0.026690,0.007873,0.100450,0.010536,0.118933,0.159439,
0.000603,0.005439,0.000968,0.000215,0.006648,0.002497,
0.018333,0.005112,0.029396,0.006811,0.041379,0.086873,
0.006670,0.000612,0.033309,0.003796,0.037774,0.027861,
0.581095,0.058967,2.859856,0.308980,3.227894,0.758961,
0.581022,0.057595,2.839272,0.308511,3.205446,2.371822,
0.001032,0.014411,0.000540,0.000333,0.015324,0.002956,
0.002803,0.001112,0.019162,0.000819,0.021147,0.004202,
0.130340,0.011519,0.293906,0.034550,0.340047,1.060334,
0.261692,0.024726,0.505150,0.081935,0.611876,2.580128,
0.000813,0.001648,0.001623,0.000730,0.004040,0.001646,
0.008011,0.003255,0.037474,0.004586,0.045374,0.010699,
0.059867,0.008387,0.081039,0.018540,0.108037,0.479516,
0.025139,0.007295,0.060297,0.008910,0.076575,0.514590,
0.019495,0.002894,0.050937,0.006446,0.060338,0.256380,
0.025767,0.007737,0.097136,0.009791,0.114737,0.161418,
0.000538,0.018000,0.000966,0.000160,0.019326,0.001447,
0.017216,0.001269,0.030489,0.006995,0.038814,0.087487,
0.006954,0.003963,0.033928,0.004628,0.042574,0.030055,
0.575372,0.056538,2.827796,0.307918,3.192343,0.761943,
0.578857,0.056645,2.845396,0.308056,3.210168,2.383365,
0.001210,0.015324,0.000407,0.000253,0.016028,0.004249,
0.002885,0.000357,0.018829,0.000796,0.020032,0.004438,
0.133310,0.011323,0.291266,0.035038,0.337696,1.052487,
0.265184,0.032006,0.493558,0.081685,0.607321,2.597151,
0.001156,0.000292,0.002815,0.000301,0.003451,0.001733,
0.008155,0.004954,0.037575,0.005318,0.047905,0.013639,
0.063765,0.007991,0.077052,0.014081,0.099198,0.476457,
0.026659,0.006154,0.063920,0.008839,0.078979,0.512257,
0.019200,0.007759,0.054136,0.006681,0.068631,0.258402,
0.026212,0.006494,0.107687,0.009325,0.123580,0.157862,
0.000575,0.009749,0.000957,0.000157,0.010894,0.001363,
0.017059,0.007835,0.034287,0.013988,0.056171,0.086425,
0.006525,0.000580,0.032578,0.004606,0.037969,0.026626,
0.575567,0.056989,2.834599,0.308526,3.200181,0.760334,
0.578553,0.056782,2.833970,0.308028,3.198868,2.061511,
0.001302,0.002667,0.000572,0.000345,0.003622,0.002876,
0.002666,0.013148,0.011989,0.000808,0.026017,0.004456,
0.130474,0.016674,0.295145,0.038699,0.350593,1.049709,
0.263503,0.024103,0.496076,0.081670,0.601927,2.601982,
0.000868,0.013346,0.000684,0.000219,0.014290,0.001964,
0.007990,0.000642,0.043620,0.004594,0.048913,0.011452,
0.060096,0.008873,0.083560,0.013966,0.106476,0.477323,
0.025004,0.009534,0.072115,0.008789,0.090508,0.507441,
