import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.007641,0.000775,0.054017,0.002470,0.057315,0.015309,
0.054589,0.011197,0.083376,0.014317,0.108953,0.377885,
0.024537,0.006482,0.074455,0.011549,0.092548,0.391124,
0.017718,0.001105,0.060484,0.008697,0.070341,0.202549,
0.027963,0.005741,0.118214,0.015714,0.139739,0.128222,
0.000562,0.000231,0.004556,0.000239,0.005067,0.001357,
0.016160,0.003045,0.053330,0.008243,0.064674,0.080878,
0.006205,0.003751,0.032284,0.006544,0.042637,0.023628,
0.518758,0.062412,2.614722,0.285858,2.963062,0.713306,
0.530987,0.055319,2.624732,0.290912,2.971032,1.673926,
0.000914,0.021411,0.000508,0.000328,0.022288,0.002483,
0.002359,0.012073,0.015477,0.000852,0.028455,0.004007,
0.121712,0.010349,0.280743,0.038616,0.329771,0.787467,
0.240369,0.024390,0.523314,0.123841,0.672301,1.904317,
0.000744,0.021316,0.000623,0.000196,0.022170,0.001960,
0.007181,0.000652,0.049372,0.002541,0.052615,0.011298,
0.057078,0.007403,0.077249,0.014946,0.099663,0.386584,
0.024381,0.006807,0.077351,0.010195,0.094413,0.395403,
0.017252,0.016745,0.051762,0.008145,0.076711,0.184000,
0.025280,0.002075,0.112764,0.010466,0.125368,0.130517,
0.000522,0.010912,0.003475,0.000180,0.014877,0.001416,
0.015335,0.002495,0.052973,0.008520,0.064045,0.080135,
0.005933,0.000569,0.035893,0.007102,0.043615,0.021696,
0.531720,0.052667,2.615451,0.289682,2.957858,0.712500,
0.535593,0.052394,2.621423,0.291793,2.965696,1.563308,
0.001157,0.024752,0.007819,0.000237,0.032845,0.002624,
0.002523,0.004487,0.007942,0.006784,0.019262,0.006996,
0.118762,0.013793,0.295280,0.037868,0.347005,0.781538,
0.244292,0.043224,0.476136,0.084179,0.603608,1.870514,
0.000885,0.003519,0.005487,0.000281,0.009335,0.001659,
0.007304,0.005783,0.048994,0.002453,0.057291,0.010016,
0.055535,0.017763,0.079218,0.014026,0.111081,0.388844,
0.022667,0.001920,0.082461,0.009891,0.094328,0.390969,
0.017775,0.008053,0.054224,0.008576,0.070916,0.182534,
0.027530,0.004709,0.142207,0.013043,0.160017,0.137885,
0.000702,0.000279,0.000879,0.000263,0.001446,0.001274,
0.015831,0.010566,0.037945,0.016963,0.065539,0.081599,
0.006122,0.000566,0.037337,0.014635,0.052591,0.021587,
0.529848,0.053111,2.691918,0.303114,3.048216,0.709005,
0.541639,0.054360,2.623067,0.289993,2.967477,1.640805,
0.001228,0.032585,0.000552,0.007122,0.040311,0.010120,
0.002612,0.000367,0.007968,0.002264,0.010645,0.004983,
0.127474,0.021885,0.281360,0.032767,0.336077,0.781877,
0.246507,0.027766,0.472905,0.087057,0.587797,1.868165,
0.000783,0.011888,0.000658,0.000259,0.012841,0.001596,
0.007861,0.003576,0.034146,0.006235,0.044146,0.010427,
0.065295,0.011722,0.086064,0.013926,0.111783,0.381170,
0.022385,0.007610,0.070788,0.014007,0.092473,0.396291,
0.017362,0.005726,0.066394,0.007996,0.080174,0.191235,
0.024379,0.008117,0.111866,0.010318,0.130370,0.126531,
0.000509,0.000240,0.000881,0.000249,0.001396,0.001508,
0.016344,0.006118,0.057200,0.003804,0.067178,0.085485,
0.006374,0.009973,0.049342,0.002629,0.062003,0.020609,
0.529652,0.052710,2.611051,0.287464,2.951310,0.709518,
0.527152,0.054402,2.619798,0.283746,2.958033,1.539487,
0.000920,0.024644,0.002810,0.000340,0.027841,0.002536,
0.002903,0.015247,0.016886,0.008538,0.040725,0.003895,
0.121766,0.010315,0.277942,0.035659,0.323979,0.772810,
0.246230,0.029203,0.466426,0.075953,0.571652,1.889818,
0.000951,0.009819,0.000623,0.000207,0.010685,0.001694,
0.007406,0.006295,0.033573,0.017429,0.057499,0.013423,
0.054737,0.008245,0.066073,0.016280,0.090668,0.384632,
0.022547,0.001998,0.067593,0.010335,0.079976,0.396358,
0.017793,0.002519,0.053036,0.004784,0.060392,0.184350,
0.023118,0.009733,0.105367,0.012326,0.127487,0.122722,
0.000583,0.008698,0.000932,0.000190,0.009852,0.001297,
0.016244,0.006684,0.022896,0.013995,0.043647,0.082037,
0.006446,0.000531,0.026733,0.005656,0.032974,0.022531,
0.526582,0.052983,2.614127,0.286863,2.954035,0.710012,
0.532143,0.053100,2.664682,0.310968,3.028822,1.563292,
0.000973,0.006749,0.000477,0.000292,0.007551,0.002808,
0.002401,0.020782,0.016661,0.000871,0.038373,0.004132,
0.124438,0.010323,0.274437,0.034866,0.319694,0.770112,
0.243578,0.024731,0.465307,0.080230,0.570343,1.889017,
0.000802,0.005688,0.000607,0.000256,0.006580,0.001650,
0.007365,0.000995,0.029265,0.007262,0.037592,0.015559,
0.058241,0.004747,0.080006,0.014751,0.099571,0.382313,
0.023638,0.006199,0.081170,0.011275,0.098708,0.391676,
0.017349,0.003655,0.058498,0.008841,0.071052,0.184081,
0.023280,0.006925,0.100150,0.010570,0.117710,0.126718,
0.000529,0.005856,0.000874,0.004405,0.011171,0.001374,
0.015374,0.018505,0.024400,0.003042,0.046410,0.084960,
0.005969,0.011449,0.028039,0.017228,0.056773,0.021671,
0.533415,0.053381,2.622224,0.289114,2.964809,0.726800,
0.529811,0.063472,2.607023,0.285897,2.956477,1.573195,
