import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.017395,0.000858,0.052263,0.007038,0.060171,0.206219,
0.027974,0.002152,0.111927,0.009468,0.123558,0.141480,
0.000990,0.000031,0.001735,0.000283,0.002053,0.001557,
0.021409,0.001135,0.025766,0.005258,0.032169,0.080128,
0.008390,0.000493,0.031983,0.003194,0.035679,0.022914,
0.591993,0.061546,3.396433,0.437074,3.895066,0.827799,
0.585048,0.061880,3.421100,0.443120,3.926115,2.296000,
0.001394,0.000088,0.000429,0.000304,0.000824,0.003066,
0.004663,0.000183,0.012599,0.001294,0.014085,0.004518,
0.117275,0.008835,0.347751,0.047081,0.403678,0.874914,
0.226039,0.023259,0.596949,0.110866,0.731087,2.128735,
0.001114,0.000033,0.000845,0.000311,0.001192,0.001813,
0.009658,0.000386,0.034566,0.004101,0.039061,0.011696,
0.064516,0.003765,0.083432,0.016365,0.103573,0.401795,
0.025703,0.001866,0.060671,0.008648,0.071196,0.438974,
0.016939,0.000842,0.052134,0.006600,0.059587,0.206428,
0.037828,0.002042,0.111909,0.009592,0.123555,0.141893,
0.001078,0.000046,0.002254,0.000356,0.002662,0.001923,
0.021642,0.001104,0.025779,0.005185,0.032080,0.079793,
0.009891,0.000618,0.035481,0.003859,0.039970,0.023349,
0.599455,0.061387,3.398784,0.440215,3.900401,0.831529,
0.583876,0.061061,3.417953,0.443894,3.922921,1.761768,
0.001212,0.000090,0.000430,0.000307,0.000830,0.002857,
0.004775,0.000209,0.013826,0.001306,0.015350,0.004582,
0.109475,0.008865,0.349203,0.045719,0.403801,0.899132,
0.235528,0.023067,0.682134,0.109756,0.814969,2.189509,
0.002303,0.000083,0.002085,0.000540,0.002715,0.001916,
0.008677,0.000443,0.035158,0.003528,0.039140,0.011385,
0.073131,0.003735,0.083249,0.016425,0.103420,0.419561,
0.028529,0.001852,0.060866,0.008539,0.071269,0.449957,
0.018096,0.000851,0.052426,0.007120,0.060407,0.210299,
0.028863,0.002088,0.111801,0.009445,0.123345,0.145062,
0.001128,0.000032,0.001836,0.000287,0.002160,0.001849,
0.022726,0.001089,0.025862,0.005181,0.032141,0.081818,
0.007697,0.000467,0.033645,0.003717,0.037839,0.023675,
0.604670,0.062477,3.402787,0.432626,3.897904,0.856335,
0.595755,0.062239,3.388452,0.437378,3.888080,2.014892,
0.001432,0.000089,0.000429,0.000307,0.000827,0.002874,
0.005083,0.000216,0.013634,0.001320,0.015178,0.004778,
0.120368,0.008833,0.348910,0.045833,0.403589,0.899326,
0.233258,0.023274,0.596467,0.111281,0.731034,2.211876,
0.000965,0.000034,0.000835,0.000304,0.001176,0.001894,
0.008905,0.000380,0.034841,0.003946,0.039176,0.011762,
0.072213,0.003744,0.083554,0.016358,0.103667,0.414986,
0.026059,0.001871,0.060715,0.008633,0.071231,0.450660,
0.017654,0.000857,0.052384,0.006564,0.059814,0.210756,
0.036090,0.002035,0.111540,0.009432,0.123017,0.144592,
0.000867,0.000032,0.001732,0.000278,0.002046,0.001745,
0.023970,0.001091,0.025844,0.005221,0.032166,0.081941,
0.011447,0.000631,0.034634,0.003743,0.039019,0.023686,
0.595481,0.061897,3.779334,0.440685,4.281930,0.858943,
0.598832,0.061024,3.514969,0.435778,4.011784,1.903529,
0.001189,0.000088,0.000428,0.000312,0.000830,0.002870,
0.004540,0.000186,0.012547,0.001301,0.014043,0.004640,
0.115459,0.008874,0.348023,0.045776,0.402684,0.898657,
0.233253,0.023279,0.596664,0.111374,0.731332,2.183591,
0.001285,0.000046,0.001136,0.000427,0.001613,0.001977,
0.015133,0.000659,0.037411,0.003595,0.041674,0.011557,
0.075007,0.003756,0.083605,0.016406,0.103779,0.413749,
0.026098,0.001847,0.060820,0.008569,0.071247,0.450960,
0.017303,0.000843,0.052327,0.007013,0.060193,0.206655,
0.028140,0.002043,0.111905,0.009560,0.123518,0.141767,
0.001270,0.000043,0.002404,0.000380,0.002832,0.001994,
0.021514,0.001099,0.025820,0.005181,0.032109,0.079409,
0.007828,0.000457,0.031803,0.003629,0.035898,0.023592,
0.596302,0.062374,3.395294,0.439592,3.897272,0.832055,
0.585115,0.061046,3.397621,0.439977,3.898657,2.172689,
0.001324,0.000090,0.000430,0.000309,0.000832,0.002794,
0.005088,0.000289,0.018075,0.001567,0.019938,0.004820,
0.116439,0.008858,0.348989,0.046961,0.404818,0.871593,
0.227807,0.023254,0.596741,0.110872,0.730879,2.129532,
0.001122,0.000033,0.000824,0.000317,0.001177,0.001774,
0.010235,0.000379,0.034433,0.003503,0.038324,0.011424,
0.070109,0.003816,0.083677,0.016347,0.103852,0.402276,
0.025567,0.001881,0.060697,0.008542,0.071131,0.437468,
0.018017,0.000846,0.051995,0.006603,0.059454,0.205355,
0.037793,0.002057,0.111894,0.009468,0.123430,0.141362,
0.001083,0.000040,0.002324,0.000357,0.002729,0.001994,
0.020710,0.001102,0.025780,0.005180,0.032074,0.080140,
0.012466,0.000627,0.034678,0.003855,0.039170,0.023617,
0.591986,0.062227,3.682451,0.439650,4.184342,0.860302,
0.585059,0.062254,3.565284,0.441175,4.068726,2.137304,
0.001795,0.000139,0.000683,0.000497,0.001325,0.003500,
0.003324,0.000177,0.012579,0.001244,0.014006,0.004346,
0.118119,0.008837,0.347654,0.045854,0.402358,0.875923,
0.227259,0.023268,0.596568,0.110974,0.730819,2.155140,
0.000956,0.000033,0.000829,0.000305,0.001171,0.001634,
0.008276,0.000384,0.034518,0.003996,0.038908,0.011269,
0.070885,0.003766,0.083411,0.016345,0.103534,0.404026,
0.025725,0.001903,0.060719,0.008550,0.071184,0.439362,
0.016926,0.000830,0.052546,0.006703,0.060089,0.206092,
0.028940,0.002051,0.111955,0.009447,0.123463,0.142164,
0.001062,0.000040,0.002255,0.000365,0.002666,0.001894,
0.021177,0.001100,0.025837,0.005180,0.032128,0.079805,
0.012643,0.000699,0.034618,0.003635,0.038962,0.023408,
0.586427,0.062266,3.399131,0.425168,3.886578,0.832544,
0.588809,0.061426,3.562098,0.437138,4.060675,2.315553,
0.001168,0.000088,0.000425,0.000310,0.000826,0.002726,
0.006443,0.000295,0.016206,0.001424,0.017934,0.004773,
0.114724,0.008872,0.348391,0.045851,0.403126,0.875328,
0.228566,0.023131,0.596603,0.111191,0.730939,2.130563,
0.000927,0.000033,0.000840,0.000311,0.001187,0.002006,
0.009161,0.000378,0.034433,0.003667,0.038488,0.011283,
0.065131,0.003740,0.083333,0.016345,0.103431,0.424774,
0.025602,0.001853,0.060652,0.008556,0.071074,0.440904,
0.017146,0.000863,0.052289,0.006610,0.059772,0.205659,
0.036598,0.002022,0.111909,0.009517,0.123460,0.141791,
0.001257,0.000041,0.002267,0.000364,0.002679,0.002101,
0.021559,0.001084,0.025830,0.005174,0.032099,0.079757,
0.008399,0.000462,0.031955,0.003725,0.036152,0.023646,
0.589638,0.062262,3.387895,0.439226,3.889396,0.832419,
0.585245,0.061011,3.403690,0.445545,3.910260,2.275298,
0.002000,0.000093,0.000420,0.000308,0.000824,0.003755,
0.003792,0.000172,0.013631,0.001415,0.015224,0.005134,
0.118305,0.008866,0.348222,0.045893,0.402992,0.876004,
0.228173,0.023171,0.596434,0.110828,0.730446,2.132810,
0.001639,0.000039,0.000824,0.000315,0.001181,0.002262,
0.011962,0.000519,0.035688,0.004126,0.040342,0.011552,
0.069732,0.003753,0.083252,0.016372,0.103390,0.402657,
0.025667,0.001890,0.060640,0.008567,0.071108,0.444059,
0.016931,0.000853,0.052493,0.007057,0.060414,0.206360,
0.039010,0.002115,0.111689,0.009479,0.123294,0.141465,
0.001199,0.000045,0.002513,0.000401,0.002966,0.002134,
0.020887,0.001123,0.025776,0.005186,0.032095,0.080212,
0.006577,0.000424,0.032641,0.003798,0.036873,0.023609,
0.584543,0.062176,3.402507,0.443777,3.908473,0.838804,
0.585364,0.061435,3.400892,0.443571,3.905911,2.198046,
0.001170,0.000088,0.000424,0.000309,0.000824,0.002713,
0.003527,0.000178,0.012899,0.001595,0.014680,0.004356,
0.114181,0.008838,0.348508,0.045640,0.402999,0.875567,
0.229759,0.023089,0.597696,0.111217,0.732012,2.154031,
0.000936,0.000034,0.000845,0.000313,0.001195,0.001708,
0.009383,0.000390,0.034467,0.004209,0.039078,0.011373,
0.060796,0.003748,0.083367,0.016341,0.103468,0.402564,
0.025657,0.001879,0.060951,0.008565,0.071406,0.438792,
0.017554,0.000840,0.052343,0.006665,0.059861,0.206189,
0.034333,0.002057,0.111941,0.009773,0.123781,0.137424,
0.000938,0.000034,0.001714,0.000265,0.002019,0.001457,
0.021627,0.001098,0.026160,0.005181,0.032454,0.079592,
0.007999,0.000503,0.034090,0.003631,0.038233,0.023264,
0.594220,0.061590,3.399184,0.438548,3.899335,0.832199,
0.587409,0.062306,3.420442,0.445988,3.928747,2.282589,
0.001235,0.000093,0.000453,0.000324,0.000872,0.002805,
0.003161,0.000178,0.011270,0.001276,0.012731,0.004358,
0.114618,0.008809,0.347909,0.046029,0.402759,0.875436,
0.228154,0.023147,0.598121,0.111730,0.733010,2.130156,
0.000931,0.000034,0.000845,0.000308,0.001191,0.001672,
0.007880,0.000378,0.034488,0.003595,0.038471,0.011093,
0.070373,0.003742,0.083445,0.016472,0.103671,0.402576,
0.025403,0.001879,0.060852,0.008568,0.071312,0.438476,
0.017093,0.000833,0.052629,0.006847,0.060319,0.206362,
0.026771,0.002078,0.112122,0.009595,0.123808,0.141191,
0.000851,0.000031,0.001739,0.000282,0.002057,0.001533,
0.022113,0.001094,0.025770,0.005178,0.032053,0.079702,
0.010927,0.000530,0.033788,0.003786,0.038115,0.023202,
0.599663,0.061423,3.677078,0.439130,4.177643,0.832087,
0.586349,0.062208,3.396206,0.439530,3.897957,1.940497,
0.001169,0.000088,0.000429,0.000312,0.000831,0.002858,
0.005692,0.000209,0.014539,0.001327,0.016085,0.004450,
0.108293,0.008914,0.349690,0.046868,0.405485,0.871609,
0.227740,0.023281,0.599401,0.112212,0.734904,2.124990,
0.001140,0.000042,0.001136,0.000399,0.001581,0.001931,
0.012946,0.000513,0.036379,0.004071,0.040972,0.011272,
0.071411,0.003731,0.083436,0.016337,0.103516,0.401218,
0.025514,0.001870,0.060876,0.008573,0.071332,0.430287,
0.017036,0.000841,0.052408,0.006588,0.059846,0.205902,
0.032662,0.002053,0.111919,0.009476,0.123459,0.141859,
0.000919,0.000027,0.001568,0.000252,0.001851,0.001453,
0.021408,0.001092,0.025811,0.005185,0.032099,0.079902,
0.009435,0.000468,0.032861,0.003758,0.037098,0.023103,
0.597718,0.061461,3.714384,0.440545,4.216403,0.863504,
0.584844,0.061658,3.398277,0.435983,3.895930,2.292684,
0.001308,0.000087,0.000429,0.000310,0.000829,0.002732,
0.005370,0.000231,0.015202,0.001392,0.016834,0.005027,
0.115584,0.008887,0.347699,0.045926,0.402522,0.876357,
0.227044,0.023116,0.597405,0.111110,0.731643,2.171852,
0.001062,0.000034,0.000848,0.000311,0.001196,0.001619,
0.009986,0.000386,0.034503,0.003739,0.038638,0.011365,
0.070863,0.003746,0.083563,0.016337,0.103657,0.403861,
0.025785,0.001902,0.060751,0.008538,0.071203,0.438513,
0.016842,0.000830,0.052572,0.007056,0.060466,0.206333,
0.037912,0.002086,0.111637,0.009481,0.123215,0.141292,
0.000933,0.000035,0.001961,0.000318,0.002319,0.001673,
0.020665,0.001090,0.025821,0.005178,0.032100,0.079667,
0.008635,0.000472,0.033167,0.003769,0.037416,0.023205,
0.585720,0.061703,3.398539,0.441036,3.901289,0.831245,
0.587059,0.061443,3.420958,0.432355,3.914767,1.936642,
0.001204,0.000089,0.000432,0.000314,0.000838,0.002706,
0.002664,0.000150,0.012450,0.001314,0.013920,0.004666,
0.105397,0.008878,0.347513,0.045884,0.402285,0.878669,
0.226784,0.023074,0.597470,0.110925,0.731481,2.143042,
0.000924,0.000034,0.000848,0.000313,0.001198,0.001674,
0.009574,0.000378,0.035026,0.003595,0.039007,0.011356,
0.070528,0.003804,0.083477,0.016634,0.103928,0.404702,
0.025713,0.001878,0.060682,0.008561,0.071133,0.440410,
0.017561,0.000833,0.052536,0.006772,0.060151,0.205496,
0.034281,0.002091,0.111740,0.009512,0.123353,0.143249,
0.000811,0.000023,0.001297,0.000206,0.001530,0.001285,
0.025328,0.001179,0.026872,0.005173,0.033236,0.079794,
0.008987,0.000566,0.035524,0.003714,0.039814,0.022971,
0.595104,0.062430,3.477757,0.435710,3.975909,0.833911,
0.585016,0.062309,3.381229,0.440361,3.883913,2.202926,
0.002508,0.000206,0.000998,0.000716,0.001928,0.002780,
0.004373,0.000251,0.016417,0.001458,0.018134,0.004594,
0.117731,0.008934,0.347526,0.045889,0.402360,0.876049,
0.227137,0.023111,0.597343,0.110785,0.731251,2.128627,
0.001487,0.000040,0.001046,0.000371,0.001461,0.001947,
0.009598,0.000411,0.035037,0.003980,0.039437,0.010978,
0.067635,0.003735,0.083283,0.016336,0.103364,0.414462,
0.026354,0.001887,0.060694,0.008531,0.071122,0.443645,
0.017793,0.000837,0.052113,0.006605,0.059566,0.210423,
0.037305,0.002039,0.112008,0.009505,0.123562,0.144689,
0.000991,0.000031,0.001734,0.000288,0.002059,0.001538,
0.028377,0.001087,0.025904,0.005180,0.032181,0.086003,
0.006951,0.000421,0.032656,0.003684,0.036770,0.023427,
0.607754,0.062116,3.408596,0.432878,3.903603,0.853148,
0.597468,0.060856,3.408139,0.437338,3.906346,2.186054,
0.001327,0.000088,0.000427,0.000312,0.000830,0.002743,
0.004471,0.000180,0.012212,0.001240,0.013639,0.004275,
0.112778,0.008808,0.348137,0.045834,0.402792,0.897412,
0.235202,0.023161,0.600730,0.111767,0.735671,2.202795,
0.001706,0.000064,0.001614,0.000437,0.002120,0.001663,
0.013548,0.000579,0.037077,0.004152,0.041818,0.011352,
0.067862,0.003732,0.083570,0.016495,0.103808,0.413347,
0.026052,0.001951,0.060965,0.008559,0.071488,0.448361,
0.016950,0.000846,0.052551,0.006877,0.060283,0.211171,
0.036777,0.002064,0.112346,0.009820,0.124244,0.144253,
0.000783,0.000028,0.001567,0.000249,0.001849,0.001412,
0.027741,0.001114,0.026778,0.005178,0.033080,0.081304,
0.007784,0.000428,0.031961,0.003681,0.036078,0.024859,
0.598135,0.061739,3.380941,0.419604,3.862296,0.851050,
0.596655,0.062125,3.388916,0.439415,3.890469,2.365627,
0.001175,0.000088,0.000429,0.000319,0.000839,0.002787,
0.004667,0.000180,0.012874,0.001321,0.014383,0.004355,
0.118623,0.008884,0.348468,0.045724,0.403087,0.898493,
0.233780,0.023731,0.600605,0.110481,0.734830,2.184692,
0.000950,0.000073,0.000962,0.000313,0.001351,0.001989,
0.008835,0.000381,0.034557,0.004176,0.039123,0.011309,
0.070356,0.003739,0.083728,0.016383,0.103862,0.411328,
0.025419,0.001912,0.060920,0.008530,0.071374,0.457356,
0.016958,0.000860,0.052432,0.007058,0.060360,0.211326,
0.030518,0.002073,0.111966,0.009475,0.123526,0.144904,
0.000765,0.000028,0.001557,0.000256,0.001846,0.001445,
0.030959,0.001137,0.025865,0.005197,0.032210,0.081481,
0.008043,0.000500,0.032960,0.003840,0.037312,0.023696,
