filename,n_subimgs,width,height,import_time,filters_time,export_time,filename,n_subimgs,width,height,import_time,filters_time,export_time,filename,n_subimgs,width,height,import_time,filters_time,export_time,filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.032926,0.310926,0.213146,
images/original/1.gif,10.000000,500.000000,500.000000,0.031796,0.139714,0.140119,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000813,0.020884,0.001429,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.020470,0.053034,0.073206,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.007801,0.286025,0.019634,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.420220,3.064928,0.794527,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.513899,3.105595,1.797308,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001212,0.009174,0.002968,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.004088,0.039124,0.004164,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.107474,0.802307,0.885086,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.213905,2.563585,2.146029,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001143,0.025347,0.001665,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.007484,0.281590,0.014875,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.066688,0.132493,0.420498,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.033313,0.089035,0.441689,
