import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.018475,0.000954,0.067613,0.009777,0.078355,0.210389,
0.027275,0.002161,0.141459,0.013001,0.156631,0.140512,
0.001052,0.000030,0.002201,0.000361,0.002597,0.001458,
0.020995,0.001153,0.032170,0.006626,0.039956,0.077164,
0.010463,0.000562,0.042362,0.004233,0.047165,0.019413,
0.596009,0.063350,4.190004,0.513014,4.766378,0.849434,
0.595437,0.063836,4.189155,0.505898,4.758901,1.806492,
0.002489,0.000188,0.001080,0.000823,0.002097,0.002626,
0.005534,0.000244,0.018769,0.001698,0.020718,0.004069,
0.118505,0.009132,0.420809,0.060263,0.490214,0.897783,
0.233414,0.024614,0.734541,0.135150,0.894321,2.179108,
0.001232,0.000041,0.001384,0.000552,0.001980,0.001926,
0.007844,0.000444,0.043163,0.004665,0.048280,0.009969,
0.070905,0.003816,0.106225,0.021132,0.131182,0.410050,
0.024962,0.001895,0.079341,0.011443,0.092688,0.445956,
0.016826,0.001024,0.063056,0.008423,0.072512,0.206649,
0.029456,0.002086,0.141136,0.012953,0.156184,0.140384,
0.000664,0.000023,0.001715,0.000280,0.002022,0.001298,
0.023030,0.001171,0.032055,0.006530,0.039765,0.077249,
0.011433,0.000654,0.044462,0.004233,0.049359,0.019582,
0.599271,0.063937,4.190572,0.502833,4.757353,0.858279,
0.594863,0.062983,4.191623,0.506256,4.760873,2.373434,
0.001414,0.000114,0.000656,0.000493,0.001265,0.003053,
0.003948,0.000188,0.013776,0.001470,0.015442,0.003773,
0.118732,0.008951,0.425445,0.060122,0.494526,0.894958,
0.236745,0.023333,0.735334,0.135768,0.894444,2.233251,
0.001551,0.000060,0.002030,0.000786,0.002883,0.001971,
0.011082,0.000556,0.045631,0.004297,0.050493,0.009925,
0.071417,0.003766,0.104777,0.020966,0.129519,0.424813,
0.025386,0.001908,0.078947,0.011324,0.092188,0.446722,
0.016302,0.000961,0.062145,0.008302,0.071415,0.205905,
0.037036,0.002185,0.143017,0.012931,0.158141,0.140353,
0.001396,0.000052,0.003886,0.000657,0.004603,0.002072,
0.020787,0.001160,0.032066,0.006498,0.039733,0.077405,
0.011771,0.000610,0.044040,0.004189,0.048847,0.019101,
0.595230,0.064117,4.203560,0.514771,4.782460,0.855301,
0.596276,0.063284,4.190004,0.506549,4.759849,2.354569,
0.001170,0.000091,0.000517,0.000401,0.001011,0.002597,
0.003107,0.000177,0.016094,0.001529,0.017804,0.003867,
0.111357,0.008847,0.424239,0.059710,0.492806,0.894293,
0.233238,0.023769,0.736537,0.134814,0.895130,2.181811,
0.001568,0.000061,0.002025,0.000791,0.002883,0.001940,
0.012239,0.000523,0.045147,0.004535,0.050214,0.010318,
0.072238,0.003770,0.106464,0.020972,0.131215,0.408756,
0.025504,0.001987,0.078389,0.011379,0.091763,0.446717,
0.016265,0.000955,0.062956,0.008284,0.072203,0.206306,
0.038162,0.002191,0.140897,0.013026,0.156123,0.140492,
0.001062,0.000030,0.002186,0.000362,0.002583,0.001686,
0.023109,0.001168,0.032000,0.006564,0.039739,0.077371,
0.009696,0.000505,0.041902,0.004185,0.046601,0.019181,
0.603973,0.063088,4.191997,0.505948,4.761044,0.860288,
0.594254,0.060743,4.191362,0.504059,4.756176,2.343617,
0.001702,0.000128,0.000697,0.000540,0.001368,0.002980,
0.004606,0.000171,0.016022,0.001595,0.017794,0.003825,
0.118876,0.009159,0.420348,0.059826,0.489343,0.893863,
0.233504,0.023289,0.736604,0.134717,0.894618,2.181380,
0.001047,0.000052,0.001084,0.000390,0.001528,0.001795,
0.006266,0.000346,0.041647,0.004514,0.046513,0.010001,
0.072229,0.003778,0.106794,0.021185,0.131766,0.409275,
0.024902,0.001939,0.079243,0.011323,0.092514,0.444707,
0.017554,0.000963,0.063799,0.008295,0.073064,0.208102,
0.037265,0.002167,0.141349,0.012854,0.156378,0.140000,
0.000707,0.000032,0.001819,0.000303,0.002158,0.001422,
0.025801,0.001238,0.032680,0.006549,0.040474,0.077108,
0.010393,0.000711,0.043018,0.004207,0.047943,0.019422,
0.599152,0.063021,4.192826,0.507845,4.763703,0.849860,
0.595586,0.063829,4.220784,0.504557,4.789182,2.355697,
0.001194,0.000091,0.000488,0.000475,0.001056,0.002726,
0.004516,0.000351,0.014090,0.001521,0.015967,0.003930,
0.111257,0.009050,0.422495,0.060159,0.491715,0.893158,
0.233145,0.023580,0.734726,0.134905,0.893218,2.180563,
0.001224,0.000046,0.001548,0.000598,0.002197,0.001972,
0.010705,0.000487,0.044344,0.004660,0.049499,0.010027,
0.071042,0.003789,0.107002,0.021192,0.131989,0.407782,
0.025294,0.001905,0.079106,0.011537,0.092555,0.447117,
0.016298,0.000956,0.062907,0.008320,0.072193,0.205922,
0.035262,0.002090,0.141302,0.013025,0.156426,0.140407,
0.000879,0.000039,0.002360,0.000399,0.002803,0.001486,
0.022144,0.001151,0.031821,0.006569,0.039547,0.076939,
0.006171,0.000417,0.039068,0.004232,0.043723,0.019422,
0.604987,0.063130,4.190845,0.504417,4.758403,0.853698,
0.595232,0.060811,4.191111,0.504746,4.756677,2.357560,
0.002398,0.000203,0.001067,0.000815,0.002090,0.002540,
0.003940,0.000162,0.014970,0.001569,0.016708,0.003838,
0.114703,0.008975,0.430687,0.060641,0.500312,0.893364,
0.232323,0.023774,0.734371,0.135517,0.893671,2.186696,
0.001507,0.000074,0.001923,0.000759,0.002763,0.001874,
0.009559,0.000634,0.045031,0.004464,0.050139,0.009973,
0.065143,0.003870,0.106647,0.021089,0.131614,0.408114,
0.025355,0.001901,0.078912,0.011367,0.092190,0.443569,
0.016330,0.000937,0.062983,0.008420,0.072349,0.206706,
0.026023,0.002126,0.141063,0.013048,0.156244,0.140091,
0.000998,0.000031,0.002273,0.000374,0.002682,0.001505,
0.020886,0.001212,0.032785,0.006560,0.040566,0.076986,
0.006572,0.000569,0.043420,0.004061,0.048058,0.019433,
0.605289,0.063189,4.194839,0.504898,4.762939,0.855404,
0.595178,0.063045,4.200955,0.506057,4.770069,2.267612,
0.001563,0.000110,0.000632,0.000477,0.001222,0.002914,
0.003975,0.000223,0.018070,0.001600,0.019898,0.004052,
0.119147,0.008918,0.424104,0.060024,0.493056,0.893420,
0.232586,0.023249,0.736997,0.134638,0.894895,2.196335,
0.001192,0.000050,0.001336,0.000515,0.001905,0.001866,
0.008157,0.000432,0.042245,0.004226,0.046912,0.009964,
0.070987,0.003819,0.106927,0.022211,0.132968,0.407348,
0.024822,0.001956,0.077980,0.011289,0.091235,0.448833,
0.017023,0.000948,0.063319,0.008423,0.072698,0.215102,
0.032876,0.002088,0.140915,0.013034,0.156045,0.142142,
0.000977,0.000041,0.002195,0.000352,0.002593,0.001434,
0.021053,0.001154,0.031995,0.006637,0.039794,0.077011,
0.005278,0.000367,0.038193,0.004255,0.042823,0.019229,
0.603421,0.062779,4.216273,0.511903,4.790967,0.847165,
0.593496,0.063655,4.196804,0.507216,4.767686,2.354467,
0.001699,0.000148,0.000759,0.000523,0.001434,0.002995,
0.004597,0.000277,0.017067,0.001574,0.018926,0.003836,
0.116865,0.008785,0.422812,0.059838,0.491445,0.893015,
0.233697,0.023855,0.735619,0.135240,0.894724,2.225472,
0.001480,0.000072,0.001921,0.000755,0.002753,0.001812,
0.012118,0.000727,0.044938,0.004571,0.050245,0.010035,
0.069467,0.003837,0.104927,0.021030,0.129804,0.409347,
0.025455,0.001915,0.079112,0.011357,0.092392,0.446415,
0.016216,0.000993,0.063384,0.008526,0.072910,0.206338,
0.027770,0.002154,0.141434,0.012987,0.156583,0.140400,
0.001424,0.000065,0.003907,0.000637,0.004617,0.002091,
0.026122,0.001262,0.032779,0.006584,0.040633,0.077084,
0.006174,0.000451,0.042019,0.004345,0.046824,0.019317,
0.603057,0.063064,4.193112,0.504630,4.760817,0.851755,
0.595352,0.062990,4.192631,0.505891,4.761522,2.341370,
0.002099,0.000174,0.000913,0.000696,0.001786,0.002880,
0.003533,0.000163,0.015774,0.001565,0.017508,0.003854,
0.128706,0.008800,0.429036,0.060224,0.498070,0.894775,
0.233749,0.023576,0.735460,0.135048,0.894096,2.181852,
0.001512,0.000058,0.001938,0.000753,0.002754,0.001959,
0.012152,0.000529,0.045095,0.004194,0.049828,0.009873,
0.062913,0.003763,0.106759,0.021348,0.131879,0.408851,
0.025538,0.001891,0.079401,0.011557,0.092857,0.446596,
0.016267,0.000951,0.063266,0.008347,0.072571,0.206465,
0.032488,0.002086,0.141066,0.013007,0.156168,0.140160,
0.001137,0.000037,0.002728,0.000448,0.003218,0.001673,
0.020831,0.001151,0.031809,0.006548,0.039516,0.076668,
0.007420,0.000447,0.039128,0.004217,0.043800,0.019030,
0.602389,0.063758,4.191312,0.505211,4.760294,0.850475,
0.594253,0.063157,4.193196,0.509094,4.765460,2.368639,
0.001643,0.000085,0.000482,0.000398,0.000966,0.002575,
0.004008,0.000187,0.017543,0.001551,0.019288,0.003927,
0.118765,0.008876,0.424804,0.059583,0.493272,0.904450,
0.233176,0.023224,0.748670,0.135205,0.907111,2.197312,
0.001726,0.000077,0.002032,0.000789,0.002904,0.002430,
0.009215,0.000506,0.043046,0.004515,0.048076,0.010083,
0.068747,0.003768,0.106384,0.021009,0.131168,0.409635,
0.025627,0.001936,0.079351,0.011487,0.092780,0.452466,
0.016822,0.000961,0.063289,0.008322,0.072580,0.205749,
0.038523,0.002177,0.139595,0.013499,0.155283,0.140761,
0.001139,0.000043,0.003213,0.000537,0.003800,0.001936,
0.021067,0.001207,0.032330,0.006731,0.040276,0.077004,
0.009909,0.000485,0.041294,0.004039,0.045827,0.019372,
0.602672,0.060305,4.192238,0.506611,4.759165,0.852745,
0.594959,0.064045,4.192812,0.507009,4.763878,2.328493,
0.001228,0.000100,0.000571,0.000429,0.001102,0.002729,
0.002835,0.000155,0.016394,0.001629,0.018184,0.003849,
0.114736,0.008871,0.430980,0.060729,0.500589,0.892774,
0.233478,0.023389,0.745520,0.134755,0.903675,2.268324,
0.000912,0.000037,0.001100,0.000439,0.001579,0.001615,
0.009579,0.000490,0.044372,0.004391,0.049263,0.009936,
0.070774,0.003838,0.106835,0.021220,0.131902,0.406301,
0.027061,0.001962,0.079184,0.011402,0.092557,0.446674,
0.016212,0.000948,0.062208,0.008395,0.071558,0.206433,
0.037404,0.002092,0.138386,0.012758,0.153245,0.140172,
0.001012,0.000037,0.002329,0.000381,0.002750,0.001523,
0.021402,0.001164,0.031809,0.006612,0.039591,0.076888,
0.007124,0.000457,0.042485,0.004227,0.047176,0.018948,
0.596900,0.063125,4.192622,0.506013,4.761773,0.853717,
0.595588,0.061969,4.198620,0.506649,4.767251,2.353910,
0.002094,0.000161,0.000919,0.000699,0.001782,0.003064,
0.004409,0.000211,0.017053,0.001626,0.018897,0.003817,
0.112760,0.008941,0.428876,0.060299,0.498125,0.904946,
0.233184,0.023475,0.737000,0.134582,0.895068,2.181216,
0.000977,0.000032,0.001075,0.000421,0.001532,0.001670,
0.011301,0.000576,0.044876,0.004560,0.050020,0.010032,
0.072644,0.003849,0.106734,0.021206,0.131797,0.407032,
0.025419,0.001893,0.079528,0.011522,0.092954,0.456329,
0.016799,0.000982,0.063471,0.008309,0.072771,0.207084,
0.031371,0.002144,0.141175,0.013126,0.156453,0.140077,
0.001344,0.000041,0.003044,0.000513,0.003605,0.001775,
0.028781,0.001219,0.031490,0.006485,0.039202,0.077450,
0.011275,0.000594,0.043393,0.004255,0.048250,0.019164,
0.596749,0.063218,4.195265,0.506795,4.765292,0.853144,
0.597217,0.062967,4.198386,0.507396,4.768760,2.364515,
0.002347,0.000190,0.001082,0.000824,0.002103,0.002720,
0.006037,0.000270,0.019926,0.001745,0.021949,0.003924,
0.111683,0.009440,0.421561,0.060102,0.491112,0.893620,
0.234186,0.023189,0.737195,0.135063,0.895460,2.185327,
0.001694,0.000061,0.002016,0.000793,0.002876,0.001638,
0.008142,0.000358,0.041658,0.004203,0.046227,0.010409,
