import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.008639,0.000474,0.038580,0.009535,0.048640,0.010970,
0.060760,0.005391,0.069814,0.012919,0.088174,0.407420,
0.025390,0.003339,0.070614,0.010754,0.084775,0.428498,
0.020687,0.001037,0.050639,0.005996,0.057733,0.201116,
0.028405,0.004101,0.104261,0.011296,0.119710,0.136287,
0.000593,0.000062,0.003892,0.000217,0.004205,0.001304,
0.017616,0.003507,0.029185,0.010198,0.043225,0.074877,
0.008229,0.000471,0.036791,0.004863,0.042180,0.028346,
0.569960,0.057947,2.821470,0.309346,3.188849,0.785015,
0.570766,0.056669,2.825045,0.307429,3.189206,2.200335,
0.001093,0.004716,0.001971,0.016507,0.023304,0.003154,
0.002837,0.000660,0.011351,0.000901,0.012958,0.005278,
0.129470,0.011744,0.287538,0.035195,0.334549,0.839766,
0.259517,0.022155,0.472008,0.080672,0.574893,2.050246,
0.000945,0.000140,0.000839,0.000248,0.001262,0.001969,
0.008611,0.000490,0.037462,0.007860,0.046627,0.013490,
0.064220,0.005446,0.076649,0.022189,0.104643,0.410952,
0.026438,0.005149,0.060337,0.009583,0.075124,0.429818,
0.020532,0.001694,0.048983,0.013891,0.064623,0.204550,
0.026408,0.002162,0.104136,0.009112,0.115459,0.137356,
0.000719,0.000048,0.001032,0.000220,0.001333,0.002125,
0.018447,0.003276,0.026616,0.005112,0.035053,0.072967,
0.007332,0.000756,0.033816,0.003966,0.038588,0.027064,
0.574108,0.056122,2.820377,0.305929,3.182672,0.782110,
0.571110,0.056123,2.840696,0.305981,3.202866,2.084371,
0.001246,0.005193,0.012523,0.011398,0.029153,0.002695,
0.002880,0.000177,0.011609,0.000806,0.012636,0.004448,
0.129276,0.010389,0.288073,0.033270,0.331798,0.838033,
0.269147,0.022451,0.490536,0.072269,0.585315,2.050815,
0.001004,0.000097,0.002033,0.000668,0.002835,0.003392,
0.009215,0.000504,0.030299,0.004932,0.036136,0.013252,
0.062848,0.008705,0.071828,0.013850,0.094434,0.411930,
0.026190,0.003790,0.059280,0.008792,0.071913,0.429231,
0.019990,0.000980,0.046703,0.006609,0.054347,0.199607,
0.026444,0.002116,0.101238,0.008510,0.111915,0.136687,
0.000591,0.000488,0.003690,0.000190,0.004399,0.001319,
0.017921,0.002542,0.024330,0.004675,0.031595,0.072715,
0.007098,0.000426,0.029573,0.003863,0.034068,0.023157,
0.573127,0.056262,2.817321,0.327162,3.200819,0.793059,
0.573703,0.056198,2.818867,0.305809,3.180962,2.135583,
0.001078,0.004616,0.007984,0.008709,0.021348,0.002735,
0.002747,0.000210,0.014004,0.000793,0.015051,0.004922,
0.128964,0.010575,0.292611,0.034231,0.337489,0.846718,
0.263555,0.021862,0.466232,0.073672,0.561825,2.048419,
0.000850,0.000119,0.001812,0.000649,0.002619,0.001688,
0.008636,0.001651,0.033747,0.004561,0.040011,0.011450,
0.067233,0.004493,0.070142,0.013111,0.087792,0.408773,
0.027335,0.003604,0.067149,0.007964,0.078763,0.430025,
