filename,n_subimgs,width,height,import_time,filters_time,export_time,filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.018955,0.215026,0.286425,
images/original/1.gif,10.000000,500.000000,500.000000,0.031577,0.240256,0.195012,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000744,0.007375,0.001288,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.021601,0.160581,0.100145,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.006640,0.176698,0.026015,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.642162,3.402832,0.798586,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.591288,3.719666,2.698850,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001165,0.012063,0.003460,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003178,0.028931,0.004293,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.128096,0.902959,1.283479,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.261446,3.127722,3.187609,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.000973,0.009762,0.003693,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.008058,0.186727,0.011889,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.059722,0.302129,0.544648,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.024100,0.174556,0.621125,
