import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.006789,0.002669,0.032952,0.006257,0.041934,0.011950,
0.057926,0.004614,0.071326,0.019819,0.095965,0.534941,
0.024117,0.002775,0.059697,0.008583,0.071100,0.614091,
0.016504,0.002544,0.049806,0.009229,0.061638,0.282431,
0.023432,0.002609,0.096356,0.008820,0.107833,0.194560,
0.000594,0.000039,0.001065,0.000236,0.001366,0.001256,
0.018572,0.001998,0.027991,0.005527,0.035559,0.105197,
0.005316,0.000371,0.030461,0.005189,0.036077,0.030540,
0.364142,0.055503,3.038227,0.435257,3.529052,0.775889,
0.365706,0.055415,3.043051,0.435466,3.533999,2.676408,
0.001151,0.005575,0.010006,0.003969,0.019663,0.003014,
0.002158,0.000659,0.011569,0.000798,0.013074,0.004340,
0.117454,0.009638,0.304137,0.033549,0.347399,1.324577,
0.202943,0.023512,0.451273,0.073951,0.548797,3.353409,
0.000837,0.000134,0.000669,0.000219,0.001047,0.001663,
0.006821,0.002999,0.033430,0.005013,0.041493,0.013731,
0.057995,0.004979,0.090256,0.025097,0.120385,0.545543,
0.025671,0.003554,0.062664,0.009066,0.075338,0.626814,
0.017391,0.000969,0.054014,0.009021,0.064061,0.284004,
0.024218,0.002130,0.102216,0.009864,0.114260,0.197692,
0.000730,0.000042,0.006644,0.000209,0.006930,0.001327,
0.019675,0.001150,0.028219,0.004528,0.033942,0.104609,
0.005444,0.000388,0.032067,0.004498,0.037010,0.030150,
0.369926,0.055264,3.036131,0.434541,3.526005,0.785016,
0.367512,0.055400,3.032793,0.432476,3.520730,2.553330,
0.001980,0.002123,0.005331,0.014596,0.022088,0.003230,
0.005348,0.001455,0.019385,0.000968,0.021860,0.004405,
0.107524,0.009755,0.307807,0.038123,0.355752,1.312518,
0.197490,0.024173,0.495458,0.073010,0.592697,3.349883,
0.003588,0.002797,0.000727,0.000238,0.003794,0.001979,
0.006916,0.000415,0.038608,0.008059,0.047136,0.012915,
0.061875,0.006083,0.070408,0.012677,0.089213,0.538324,
0.024231,0.002985,0.063572,0.012044,0.078652,0.625740,
0.017654,0.001285,0.057334,0.010443,0.069116,0.285821,
